# Entropy Sorting merger, performed at 12-09-2025 15:47:07
# star_mass = 17.2005276668275151
# num_shells = 3904
# chemical_species = h1, he3, he4, c12, n14, o16
id      mass                      dm                        density                   entropy                   passive_scalar            mean_mu                   h1                        he3                       he4                       c12                       n14                       o16                       
2776    1.6621654653725635e+01    3.5732919282148233e-03    3.6455836357911858e-02    2.1098235832525570e+09    0.0000000000000000e+00    6.1422668837080696e-01    7.1549999815169452e-01    2.8767208335954805e-05    2.7027123463996960e-01    2.4435412012512436e-03    7.1579254957769675e-04    6.6459189886396352e-03    
2777    1.6629547860815098e+01    7.8932070894619458e-03    6.5293056683422876e-02    2.1102016760226722e+09    1.0000000000000000e+00    6.1422670842093785e-01    7.1549994445874743e-01    2.8820900801958022e-05    2.7027123464033992e-01    2.4435412005879785e-03    7.1579255035150594e-04    6.6459189886396161e-03    
2778    1.6637441067904561e+01    7.8932070894620864e-03    6.3937488281437416e-02    2.1119215186125236e+09    1.0000000000000000e+00    6.1422670748879948e-01    7.1549994695494257e-01    2.8818404663367242e-05    2.7027123464029745e-01    2.4435412006719205e-03    7.1579255025357787e-04    6.6459189886396196e-03    
2779    1.6639174413579969e+01    1.7333456754079853e-03    3.5430997116054741e-02    2.1121443542476852e+09    0.0000000000000000e+00    6.1422668832169935e-01    7.1549999828320188e-01    2.8767076828127072e-05    2.7027123463997010e-01    2.4435412012512466e-03    7.1579254957769730e-04    6.6459189886396543e-03    
2780    1.6646854906520439e+01    7.6804929404683279e-03    6.2607534969555415e-02    2.1136540593876593e+09    1.0000000000000000e+00    6.1422670659750445e-01    7.1549994934176375e-01    2.8816017892136035e-05    2.7027123464025965e-01    2.4435412007453418e-03    7.1579255016792460e-04    6.6459189886396283e-03    
2781    1.6648588252195847e+01    1.7333456754079974e-03    3.4762075706221217e-02    2.1137164427693844e+09    0.0000000000000000e+00    6.1422668829091254e-01    7.1549999836564737e-01    2.8766994382467185e-05    2.7027123463997010e-01    2.4435412012512475e-03    7.1579254957769730e-04    6.6459189886396508e-03    
2782    1.6656268745136316e+01    7.6804929404681171e-03    6.1302608616439262e-02    2.1154057176948912e+09    1.0000000000000000e+00    6.1422670574452165e-01    7.1549995162598856e-01    2.8813733713037107e-05    2.7027123464022484e-01    2.4435412008096185e-03    7.1579255009292947e-04    6.6459189886396170e-03    
2783    1.6659631722204114e+01    3.3629770677973104e-03    3.3779787527683833e-02    2.1161195700677216e+09    0.0000000000000000e+00    6.1422668824745530e-01    7.1549999848202306e-01    2.8766878007394574e-05    2.7027123463996972e-01    2.4435412012512444e-03    7.1579254957769621e-04    6.6459189886396482e-03    
2784    1.6667104905106726e+01    7.4731829026118369e-03    6.0022325798867397e-02    2.1171797853128912e+09    1.0000000000000000e+00    6.1422670492885934e-01    7.1549995381027298e-01    2.8811549467324097e-05    2.7027123464019542e-01    2.4435412008658127e-03    7.1579255002737015e-04    6.6459189886396378e-03    
2785    1.6674578088009337e+01    7.4731829026118369e-03    5.8766141239142700e-02    2.1189779504026861e+09    1.0000000000000000e+00    6.1422670414912228e-01    7.1549995589835291e-01    2.8809461422043144e-05    2.7027123464016894e-01    2.4435412009149045e-03    7.1579254997010085e-04    6.6459189886396344e-03    
2786    1.6677840171746858e+01    3.2620837375216673e-03    3.2515540507370516e-02    2.1193555361105821e+09    0.0000000000000000e+00    6.1422668819407644e-01    7.1549999862496871e-01    2.8766735061779076e-05    2.7027123463996960e-01    2.4435412012512431e-03    7.1579254957769567e-04    6.6459189886396482e-03    
2787    1.6685111321444051e+01    7.2711496971919693e-03    5.7533702092977569e-02    2.1207967265538924e+09    1.0000000000000000e+00    6.1422670340322938e-01    7.1549995789580145e-01    2.8807464003921847e-05    2.7027123464014580e-01    2.4435412009578277e-03    7.1579254992001982e-04    6.6459189886396344e-03    
2788    1.6692382471141244e+01    7.2711496971918288e-03    5.6324495457495335e-02    2.1226305448466334e+09    1.0000000000000000e+00    6.1422670269138935e-01    7.1549995980206005e-01    2.8805557771822395e-05    2.7027123464012537e-01    2.4435412009952361e-03    7.1579254987638231e-04    6.6459189886396300e-03    
2789    1.6695546418199999e+01    3.1639470587571431e-03    3.1298155420555231e-02    2.1226407610813708e+09    0.0000000000000000e+00    6.1422668814558268e-01    7.1549999875483206e-01    2.8766605197897282e-05    2.7027123463997005e-01    2.4435412012512475e-03    7.1579254957769632e-04    6.6459189886396630e-03    
2790    1.6702620684307902e+01    7.0742661079024275e-03    5.5138189201274557e-02    2.1244695754025059e+09    1.0000000000000000e+00    6.1422670201204521e-01    7.1549996162129770e-01    2.8803738557945716e-05    2.7027123464010705e-01    2.4435412010277800e-03    7.1579254983840856e-04    6.6459189886396318e-03    
2791    1.6705689188253508e+01    3.0685039456053156e-03    3.0126000615645378e-02    2.1259274522906799e+09    0.0000000000000000e+00    6.1422668810152525e-01    7.1549999887281557e-01    2.8766487214362393e-05    2.7027123463996999e-01    2.4435412012512462e-03    7.1579254957769599e-04    6.6459189886396569e-03    
2792    1.6712763454361411e+01    7.0742661079024275e-03    5.3974287471054268e-02    2.1263041989966121e+09    1.0000000000000000e+00    6.1422670136204982e-01    7.1549996336194110e-01    2.8801997935842500e-05    2.7027123464009073e-01    2.4435412010562750e-03    7.1579254980516584e-04    6.6459189886396274e-03    
2793    1.6719645862657455e+01    6.8824082960417619e-03    5.2832453993662057e-02    2.1281245913641160e+09    1.0000000000000000e+00    6.1422670073951813e-01    7.1549996502903934e-01    2.8800330856053030e-05    2.7027123464007613e-01    2.4435412010812584e-03    7.1579254977602530e-04    6.6459189886396326e-03    
2794    1.6721133708853365e+01    1.4878461959096231e-03    2.9277566183869376e-02    2.1283490219602742e+09    0.0000000000000000e+00    6.1422668807112490e-01    7.1549999895422578e-01    2.8766405804092985e-05    2.7027123463997027e-01    2.4435412012512483e-03    7.1579254957769643e-04    6.6459189886396656e-03    
2795    1.6728016117149409e+01    6.8824082960416222e-03    5.1712171446156828e-02    2.1299292057556961e+09    1.0000000000000000e+00    6.1422670014527303e-01    7.1549996662038851e-01    2.8798739523090827e-05    2.7027123464006381e-01    2.4435412011030097e-03    7.1579254975063882e-04    6.6459189886396318e-03    
2796    1.6729503963345319e+01    1.4878461959096109e-03    2.8723870190942028e-02    2.1299612847452271e+09    0.0000000000000000e+00    6.1422668805207847e-01    7.1549999900523087e-01    2.8766354799166018e-05    2.7027123463997005e-01    2.4435412012512466e-03    7.1579254957769610e-04    6.6459189886396578e-03    
2797    1.6736199419402183e+01    6.6954560568649527e-03    5.0613080372439494e-02    2.1317216092139349e+09    1.0000000000000000e+00    6.1422669957800646e-01    7.1549996813949135e-01    2.8797220434430660e-05    2.7027123464005270e-01    2.4435412011219551e-03    7.1579254972853150e-04    6.6459189886396352e-03    
2798    1.6739084871100097e+01    2.8854516979154214e-03    2.7910887712049647e-02    2.1323799797621920e+09    0.0000000000000000e+00    6.1422668802523250e-01    7.1549999907712281e-01    2.8766282907448829e-05    2.7027123463996977e-01    2.4435412012512444e-03    7.1579254957769578e-04    6.6459189886396552e-03    
2799    1.6745780327156961e+01    6.6954560568651626e-03    4.9534682175258450e-02    2.1335103340515718e+09    1.0000000000000000e+00    6.1422669903477489e-01    7.1549996959423046e-01    2.8795765707757143e-05    2.7027123464004305e-01    2.4435412011385694e-03    7.1579254970915497e-04    6.6459189886396413e-03    
2800    1.6752293619661515e+01    6.5132925045522814e-03    4.8476654586832355e-02    2.1353039203077991e+09    1.0000000000000000e+00    6.1422669851605527e-01    7.1549997098332851e-01    2.8794376620903435e-05    2.7027123464003416e-01    2.4435412011530409e-03    7.1579254969227502e-04    6.6459189886396370e-03    
2801    1.6755091342213145e+01    2.7977225516317228e-03    2.6864683714544747e-02    2.1355704025928860e+09    0.0000000000000000e+00    6.1422668799227409e-01    7.1549999916538365e-01    2.8766194646954217e-05    2.7027123463996944e-01    2.4435412012512414e-03    7.1579254957769502e-04    6.6459189886396430e-03    
2802    1.6761604634717699e+01    6.5132925045522814e-03    4.7438548200221954e-02    2.1371122175840633e+09    1.0000000000000000e+00    6.1422669802037400e-01    7.1549997231073081e-01    2.8793049228517168e-05    2.7027123464002650e-01    2.4435412011656653e-03    7.1579254967754624e-04    6.6459189886396465e-03    
2803    1.6764317081742156e+01    2.7124470244555086e-03    2.5857326236117775e-02    2.1387836738153560e+09    0.0000000000000000e+00    6.1422668796237045e-01    7.1549999924546415e-01    2.8766114565716121e-05    2.7027123463997027e-01    2.4435412012512492e-03    7.1579254957769675e-04    6.6459189886396673e-03    
2804    1.6770652883710877e+01    6.3358019687207098e-03    4.6420084260331222e-02    2.1389416306638680e+09    1.0000000000000000e+00    6.1422669754638892e-01    7.1549997358003314e-01    2.8791779935104188e-05    2.7027123464001934e-01    2.4435412011766912e-03    7.1579254966468002e-04    6.6459189886396344e-03    
2805    1.6776988685679598e+01    6.3358019687205693e-03    4.5420853873156516e-02    2.1407966715173097e+09    1.0000000000000000e+00    6.1422669709423017e-01    7.1549997479088590e-01    2.8790569089597258e-05    2.7027123464001368e-01    2.4435412011862890e-03    7.1579254965348541e-04    6.6459189886396448e-03    
2806    1.6779618254090384e+01    2.6295684107845519e-03    2.4887423041124769e-02    2.1420205840861278e+09    0.0000000000000000e+00    6.1422668793524227e-01    7.1549999931811159e-01    2.8766041918934519e-05    2.7027123463996960e-01    2.4435412012512431e-03    7.1579254957769534e-04    6.6459189886396534e-03    
2807    1.6785781124437907e+01    6.1628703475227814e-03    4.4440591338852677e-02    2.1426749988444619e+09    1.0000000000000000e+00    6.1422669666289398e-01    7.1549997594597725e-01    2.8789414005034463e-05    2.7027123464000830e-01    2.4435412011946252e-03    7.1579254964375546e-04    6.6459189886396413e-03    
2808    1.6791943994785431e+01    6.1628703475227814e-03    4.3478875840465468e-02    2.1445710286408422e+09    1.0000000000000000e+00    6.1422669625036053e-01    7.1549997705071644e-01    2.8788309271841372e-05    2.7027123464000341e-01    2.4435412012019202e-03    7.1579254963524761e-04    6.6459189886396370e-03    
2809    1.6794493025965835e+01    2.5490311804050167e-03    2.3953644073281724e-02    2.1452418987773027e+09    0.0000000000000000e+00    6.1422668791063273e-01    7.1549999938401432e-01    2.8765976016485480e-05    2.7027123463996922e-01    2.4435412012512401e-03    7.1579254957769469e-04    6.6459189886396387e-03    
2810    1.6800487411888792e+01    5.9943859229560333e-03    4.2535423716147713e-02    2.1464761303517075e+09    1.0000000000000000e+00    6.1422669585541256e-01    7.1549997810836263e-01    2.8787251630540671e-05    2.7027123463999980e-01    2.4435412012083096e-03    7.1579254962780045e-04    6.6459189886396491e-03    
2811    1.6801722802508504e+01    1.2353906197120402e-03    2.3277817578926205e-02    2.1475912182160816e+09    0.0000000000000000e+00    6.1422668789367196e-01    7.1549999942943476e-01    2.8765930595482072e-05    2.7027123463996977e-01    2.4435412012512449e-03    7.1579254957769567e-04    6.6459189886396465e-03    
2812    1.6807717188431461e+01    5.9943859229562441e-03    4.1609816308453812e-02    2.1483835982162476e+09    1.0000000000000000e+00    6.1422669547858189e-01    7.1549997911749252e-01    2.8786242505295479e-05    2.7027123463999608e-01    2.4435412012138577e-03    7.1579254962132017e-04    6.6459189886396430e-03    
2813    1.6808952579051173e+01    1.2353906197120402e-03    2.2836779286149925e-02    2.1491376929248023e+09    0.0000000000000000e+00    6.1422668788305801e-01    7.1549999945785814e-01    2.8765902172046243e-05    2.7027123463996988e-01    2.4435412012512453e-03    7.1579254957769589e-04    6.6459189886396534e-03    
2814    1.6814782818243160e+01    5.8302391919868215e-03    4.0701777213072027e-02    2.1502865895034308e+09    1.0000000000000000e+00    6.1422669511902417e-01    7.1549998008036586e-01    2.8785279635829740e-05    2.7027123463999286e-01    2.4435412012186919e-03    7.1579254961568796e-04    6.6459189886396439e-03    
2815    1.6817177583718539e+01    2.3947654753810753e-03    2.2189216847226266e-02    2.1514263558596368e+09    0.0000000000000000e+00    6.1422668786811496e-01    7.1549999949787479e-01    2.8765862155515443e-05    2.7027123463996977e-01    2.4435412012512449e-03    7.1579254957769589e-04    6.6459189886396517e-03    
2816    1.6823007822910526e+01    5.8302391919867512e-03    3.9810904454683167e-02    2.1521823168450475e+09    1.0000000000000000e+00    6.1422669477483771e-01    7.1549998100207657e-01    2.8784357928791926e-05    2.7027123463998987e-01    2.4435412012229125e-03    7.1579254961075364e-04    6.6459189886396378e-03    
2817    1.6828678144650624e+01    5.6703217400973609e-03    3.8936937631162710e-02    2.1540692955869188e+09    1.0000000000000000e+00    6.1422669444633859e-01    7.1549998188177721e-01    2.8783478230964773e-05    2.7027123463998776e-01    2.4435412012265910e-03    7.1579254960646454e-04    6.6459189886396491e-03    
2818    1.6830999076068913e+01    2.3209314182897779e-03    2.1355927931235041e-02    2.1543836301650357e+09    0.0000000000000000e+00    6.1422668784979240e-01    7.1549999954694132e-01    2.8765813088506338e-05    2.7027123463997027e-01    2.4435412012512483e-03    7.1579254957769665e-04    6.6459189886396656e-03    
2819    1.6836669397809011e+01    5.6703217400974667e-03    3.8079498570708727e-02    2.1559509767611361e+09    1.0000000000000000e+00    6.1422669413257791e-01    7.1549998272200932e-01    2.8782638001928042e-05    2.7027123463998520e-01    2.4435412012297933e-03    7.1579254960272589e-04    6.6459189886396378e-03    
2820    1.6838918625422060e+01    2.2492276130505668e-03    2.0553562239617140e-02    2.1573193064120259e+09    0.0000000000000000e+00    6.1422668783319556e-01    7.1549999959138688e-01    2.8765768643508132e-05    2.7027123463996972e-01    2.4435412012512440e-03    7.1579254957769556e-04    6.6459189886396526e-03    
2821    1.6844433149314138e+01    5.5145238920783005e-03    3.7238346795629804e-02    2.1578326240158019e+09    1.0000000000000000e+00    6.1422669383270734e-01    7.1549998352504474e-01    2.8781834969038325e-05    2.7027123463998315e-01    2.4435412012325883e-03    7.1579254959946536e-04    6.6459189886396344e-03    
2822    1.6849947673206216e+01    5.5145238920782302e-03    3.6413117220193032e-02    2.1597229353403168e+09    1.0000000000000000e+00    6.1422669354674120e-01    7.1549998429084483e-01    2.8781069171005249e-05    2.7027123463998159e-01    2.4435412012350200e-03    7.1579254959663202e-04    6.6459189886396456e-03    
2823    1.6852127276617029e+01    2.1796034108124049e-03    1.9780923972270284e-02    2.1603011479312696e+09    0.0000000000000000e+00    6.1422668781816570e-01    7.1549999963163569e-01    2.8765728394848130e-05    2.7027123463996949e-01    2.4435412012512418e-03    7.1579254957769513e-04    6.6459189886396552e-03    
2824    1.6857490014179341e+01    5.3627375623109983e-03    3.5603573524981807e-02    2.1616291098614860e+09    1.0000000000000000e+00    6.1422669327403445e-01    7.1549998502113765e-01    2.8780338879848661e-05    2.7027123463998010e-01    2.4435412012371290e-03    7.1579254959417283e-04    6.6459189886396456e-03    
2825    1.6859602022572520e+01    2.1120083931809638e-03    1.9036871236565348e-02    2.1633803212089977e+09    0.0000000000000000e+00    6.1422668780455625e-01    7.1549999966808120e-01    2.8765691948712971e-05    2.7027123463997010e-01    2.4435412012512470e-03    7.1579254957769643e-04    6.6459189886396612e-03    
2826    1.6864964760134832e+01    5.3627375623110339e-03    3.4809358669196842e-02    2.1635590733050547e+09    1.0000000000000000e+00    6.1422669301319166e-01    7.1549998571965900e-01    2.8779640359911598e-05    2.7027123463997904e-01    2.4435412012389730e-03    7.1579254959202264e-04    6.6459189886396569e-03    
2827    1.6870179617349866e+01    5.2148572150353661e-03    3.4030244067082042e-02    2.1655164637216377e+09    1.0000000000000000e+00    6.1422669276391839e-01    7.1549998638719792e-01    2.8778972822767886e-05    2.7027123463997754e-01    2.4435412012405759e-03    7.1579254959014838e-04    6.6459189886396474e-03    
2828    1.6871202813649269e+01    1.0231962994031345e-03    1.8498217554814372e-02    2.1657284577378826e+09    0.0000000000000000e+00    6.1422668779518974e-01    7.1549999969316425e-01    2.8765666866106755e-05    2.7027123463996983e-01    2.4435412012512449e-03    7.1579254957769578e-04    6.6459189886396517e-03    
2829    1.6872226009948672e+01    1.0231962994031345e-03    1.8146616717619735e-02    2.1673234972769909e+09    0.0000000000000000e+00    6.1422668778933676e-01    7.1549999970883804e-01    2.8765651192061320e-05    2.7027123463997005e-01    2.4435412012512466e-03    7.1579254957769621e-04    6.6459189886396638e-03    
2830    1.6877440867163710e+01    5.2148572150355066e-03    3.3265886561164845e-02    2.1675019419877992e+09    1.0000000000000000e+00    6.1422669252626605e-01    7.1549998702361683e-01    2.8778336405552989e-05    2.7027123463997615e-01    2.4435412012419706e-03    7.1579254958852024e-04    6.6459189886396396e-03    
2831    1.6882511646566151e+01    5.0707794024418178e-03    3.2516070970358281e-02    2.1695055631926985e+09    1.0000000000000000e+00    6.1422669229969074e-01    7.1549998763037215e-01    2.8777729651075077e-05    2.7027123463997549e-01    2.4435412012431788e-03    7.1579254958710871e-04    6.6459189886396474e-03    
2832    1.6884494353495121e+01    1.9827069289707080e-03    1.7630269587552747e-02    2.1697352246651139e+09    0.0000000000000000e+00    6.1422668778110523e-01    7.1549999973088163e-01    2.8765629148430016e-05    2.7027123463997005e-01    2.4435412012512470e-03    7.1579254957769632e-04    6.6459189886396552e-03    
2833    1.6889565132897562e+01    5.0707794024420633e-03    3.1780470167535421e-02    2.1715123303594093e+09    1.0000000000000000e+00    6.1422669208293557e-01    7.1549998821082994e-01    2.8777149193974448e-05    2.7027123463997493e-01    2.4435412012442422e-03    7.1579254958587489e-04    6.6459189886396474e-03    
2834    1.6891486035494601e+01    1.9209025970381381e-03    1.6965711755904844e-02    2.1728646494178491e+09    0.0000000000000000e+00    6.1422668777103417e-01    7.1549999975785128e-01    2.8765602178943194e-05    2.7027123463996977e-01    2.4435412012512453e-03    7.1579254957769578e-04    6.6459189886396560e-03    
2835    1.6896416436039523e+01    4.9304005449228869e-03    3.1058879717865553e-02    2.1735049340876980e+09    1.0000000000000000e+00    6.1422669187585766e-01    7.1549998876537257e-01    2.8776594652235229e-05    2.7027123463997416e-01    2.4435412012451668e-03    7.1579254958480066e-04    6.6459189886396482e-03    
2836    1.6901346836584448e+01    4.9304005449233414e-03    3.0350976281476590e-02    2.1754727723943472e+09    1.0000000000000000e+00    6.1422669167813104e-01    7.1549998929487213e-01    2.8776065153599577e-05    2.7027123463997338e-01    2.4435412012459687e-03    7.1579254958386380e-04    6.6459189886396569e-03    
2837    1.6903207767658557e+01    1.8609310741090426e-03    1.6325658610206528e-02    2.1758737275850401e+09    0.0000000000000000e+00    6.1422668776192890e-01    7.1549999978223477e-01    2.8765577795300551e-05    2.7027123463996988e-01    2.4435412012512453e-03    7.1579254957769589e-04    6.6459189886396630e-03    
2838    1.6912794999964483e+01    9.5872323059238880e-03    2.9310678773888769e-02    2.1784018311307507e+09    1.0000000000000000e+00    6.1422669139883646e-01    7.1549999004280662e-01    2.8775317220253928e-05    2.7027123463997249e-01    2.4435412012469766e-03    7.1579254958268940e-04    6.6459189886396526e-03    
2839    1.6914597744382444e+01    1.8027444179600689e-03    1.5709064937979710e-02    2.1787821138378382e+09    0.0000000000000000e+00    6.1422668775370182e-01    7.1549999980426671e-01    2.8765555763079502e-05    2.7027123463997016e-01    2.4435412012512475e-03    7.1579254957769643e-04    6.6459189886396665e-03    
2840    1.6915470892137314e+01    8.7314775486899577e-04    1.5262480236529341e-02    2.1809162823429551e+09    0.0000000000000000e+00    6.1422668774804734e-01    7.1549999981940882e-01    2.8765540621154119e-05    2.7027123463997005e-01    2.4435412012512466e-03    7.1579254957769610e-04    6.6459189886396500e-03    
2841    1.6924791536795603e+01    9.3206446582886852e-03    2.7974059588209713e-02    2.1822137678869333e+09    1.0000000000000000e+00    6.1422669105509309e-01    7.1549999096333117e-01    2.8774396696784687e-05    2.7027123463997160e-01    2.4435412012480313e-03    7.1579254958145644e-04    6.6459189886396508e-03    
2842    1.6925664684550473e+01    8.7314775486900206e-04    1.4970855738024865e-02    2.1823580151017189e+09    0.0000000000000000e+00    6.1422668774451683e-01    7.1549999982886336e-01    2.8765531166786221e-05    2.7027123463996994e-01    2.4435412012512462e-03    7.1579254957769599e-04    6.6459189886396647e-03    
2843    1.6927356222336019e+01    1.6915377855483231e-03    1.4542396009962058e-02    2.1845661413054929e+09    0.0000000000000000e+00    6.1422668773956224e-01    7.1549999984213131e-01    2.8765517899023166e-05    2.7027123463996983e-01    2.4435412012512453e-03    7.1579254957769589e-04    6.6459189886396552e-03    
2844    1.6931886638093914e+01    4.5304157578950309e-03    2.7008105641876341e-02    2.1850753378649182e+09    1.0000000000000000e+00    6.1422669081773484e-01    7.1549999159896283e-01    2.8773761065515436e-05    2.7027123463997127e-01    2.4435412012486489e-03    7.1579254958073599e-04    6.6459189886396508e-03    
2845    1.6936417053851809e+01    4.5304157578950309e-03    2.6377106102261266e-02    2.1870508478087521e+09    1.0000000000000000e+00    6.1422669066853453e-01    7.1549999199851277e-01    2.8773361515982352e-05    2.7027123463997094e-01    2.4435412012489967e-03    7.1579254958033245e-04    6.6459189886396465e-03    
2846    1.6938055479133769e+01    1.6384252819615225e-03    1.3990633673154895e-02    2.1875424372823563e+09    0.0000000000000000e+00    6.1422668773350808e-01    7.1549999985834423e-01    2.8765501685889791e-05    2.7027123463996994e-01    2.4435412012512457e-03    7.1579254957769599e-04    6.6459189886396500e-03    
2847    1.6946863063871184e+01    8.8075847374146990e-03    2.5449842466624909e-02    2.1901334753402987e+09    1.0000000000000000e+00    6.1422669045766054e-01    7.1549999256322117e-01    2.8772796807633415e-05    2.7027123463997083e-01    2.4435412012494273e-03    7.1579254957982667e-04    6.6459189886396543e-03    
2848    1.6948449976408977e+01    1.5869125377941512e-03    1.3458922183778543e-02    2.1905575078278403e+09    0.0000000000000000e+00    6.1422668772804967e-01    7.1549999987296153e-01    2.8765487068751213e-05    2.7027123463996972e-01    2.4435412012512440e-03    7.1579254957769545e-04    6.6459189886396543e-03    
2849    1.6952730323523934e+01    4.2803471149565524e-03    2.4555490006161976e-02    2.1932498548197412e+09    1.0000000000000000e+00    6.1422669026104038e-01    7.1549999308975865e-01    2.8772270270351409e-05    2.7027123463997071e-01    2.4435412012497803e-03    7.1579254957941500e-04    6.6459189886396526e-03    
2850    1.6954267277896147e+01    1.5369543722134084e-03    1.2946497320748984e-02    2.1935507588614235e+09    0.0000000000000000e+00    6.1422668772312827e-01    7.1549999988614088e-01    2.8765473889209625e-05    2.7027123463996994e-01    2.4435412012512457e-03    7.1579254957769589e-04    6.6459189886396595e-03    
2851    1.6958547625011104e+01    4.2803471149564466e-03    2.3971289648663661e-02    2.1953929949607635e+09    1.0000000000000000e+00    6.1422669013744779e-01    7.1549999342073212e-01    2.8771939296913998e-05    2.7027123463997083e-01    2.4435412012499803e-03    7.1579254957918634e-04    6.6459189886396508e-03    
2852    1.6960036131588499e+01    1.4885065773956767e-03    1.2452570266916039e-02    2.1964699996631045e+09    0.0000000000000000e+00    6.1422668771869415e-01    7.1549999989801527e-01    2.8765462014463772e-05    2.7027123463997033e-01    2.4435412012512492e-03    7.1579254957769686e-04    6.6459189886396682e-03    
2853    1.6964196107755377e+01    4.1599761668773116e-03    2.3398279022921728e-02    2.1975520929894619e+09    1.0000000000000000e+00    6.1422669001947094e-01    7.1549999373666751e-01    2.8771623361781826e-05    2.7027123463997055e-01    2.4435412012501494e-03    7.1579254957898782e-04    6.6459189886396534e-03    
2854    1.6964916870810207e+01    7.2076305483093550e-04    1.2094667940380872e-02    2.1985726721296844e+09    0.0000000000000000e+00    6.1422668771565392e-01    7.1549999990615654e-01    2.8765453873433622e-05    2.7027123463997010e-01    2.4435412012512479e-03    7.1579254957769665e-04    6.6459189886396508e-03    
2855    1.6969076846977085e+01    4.1599761668772760e-03    2.2836201607831983e-02    2.1997092821182599e+09    1.0000000000000000e+00    6.1422668990691220e-01    7.1549999403809317e-01    2.8771321936018225e-05    2.7027123463997071e-01    2.4435412012502981e-03    7.1579254957881511e-04    6.6459189886396578e-03    
2856    1.6969797610031915e+01    7.2076305483093550e-04    1.1860859851798631e-02    2.1999650380486670e+09    0.0000000000000000e+00    6.1422668771375943e-01    7.1549999991122981e-01    2.8765448800602845e-05    2.7027123463996966e-01    2.4435412012512444e-03    7.1579254957769556e-04    6.6459189886396465e-03    
2857    1.6971193581096600e+01    1.3959710646845938e-03    1.1517212271808719e-02    2.2020582284598737e+09    0.0000000000000000e+00    6.1422668771110656e-01    7.1549999991833413e-01    2.8765441696039149e-05    2.7027123463996988e-01    2.4435412012512453e-03    7.1579254957769599e-04    6.6459189886396500e-03    
2858    1.6979278738254482e+01    8.0851571578822376e-03    2.2010258486991712e-02    2.2029443746878753e+09    1.0000000000000000e+00    6.1422668974811656e-01    7.1549999446333890e-01    2.8770896690906220e-05    2.7027123463997016e-01    2.4435412012504825e-03    7.1579254957859718e-04    6.6459189886396465e-03    
2859    1.6980630538935944e+01    1.3518006814628254e-03    1.1074499039036798e-02    2.2048300447075434e+09    0.0000000000000000e+00    6.1422668770787314e-01    7.1549999992699309e-01    2.8765433036836871e-05    2.7027123463997005e-01    2.4435412012512470e-03    7.1579254957769632e-04    6.6459189886396647e-03    
2860    1.6988486665927695e+01    7.8561269917515556e-03    2.0949709920384866e-02    2.2071306984694972e+09    1.0000000000000000e+00    6.1422668955295712e-01    7.1549999498596417e-01    2.8770374065623797e-05    2.7027123463997027e-01    2.4435412012506776e-03    7.1579254957837221e-04    6.6459189886396543e-03    
2861    1.6989795641186276e+01    1.3089752585805643e-03    1.0647661529615538e-02    2.2076669292204657e+09    0.0000000000000000e+00    6.1422668770496747e-01    7.1549999993477453e-01    2.8765425255176115e-05    2.7027123463997033e-01    2.4435412012512488e-03    7.1579254957769686e-04    6.6459189886396725e-03    
2862    1.6993611989504348e+01    3.8163483180715468e-03    2.0183863332396291e-02    2.2102235315061078e+09    1.0000000000000000e+00    6.1422668941840464e-01    7.1549999534628839e-01    2.8770013741369124e-05    2.7027123463997021e-01    2.4435412012507904e-03    7.1579254957823951e-04    6.6459189886396595e-03    
2863    1.6994879445562493e+01    1.2674560581451503e-03    1.0236109252512279e-02    2.2105857210685110e+09    0.0000000000000000e+00    6.1422668770235567e-01    7.1549999994176849e-01    2.8765418261793818e-05    2.7027123463996972e-01    2.4435412012512440e-03    7.1579254957769556e-04    6.6459189886396552e-03    
2864    1.6998695793880565e+01    3.8163483180716170e-03    1.9683694593902599e-02    2.2123423845084810e+09    1.0000000000000000e+00    6.1422668933393665e-01    7.1549999557248889e-01    2.8769787541225100e-05    2.7027123463996966e-01    2.4435412012508493e-03    7.1579254957816426e-04    6.6459189886396465e-03    
2865    1.6999922999158784e+01    1.2272052782208492e-03    9.8392133242690815e-03    2.2135189143690476e+09    0.0000000000000000e+00    6.1422668770001032e-01    7.1549999994804891e-01    2.8765411981875891e-05    2.7027123463996938e-01    2.4435412012512414e-03    7.1579254957769491e-04    6.6459189886396413e-03    
2866    1.7000517092154251e+01    5.9409299546813647e-04    9.5515146242092369e-03    2.2156453086153278e+09    0.0000000000000000e+00    6.1422668769840771e-01    7.1549999995234093e-01    2.8765407688941996e-05    2.7027123463997010e-01    2.4435412012512475e-03    7.1579254957769654e-04    6.6459189886396612e-03    
2867    1.7007931801236719e+01    7.4147090824675504e-03    1.8948875998425402e-02    2.2156459825593438e+09    1.0000000000000000e+00    6.1422668921471246e-01    7.1549999589176427e-01    2.8769468265867219e-05    2.7027123463996972e-01    2.4435412012509300e-03    7.1579254957807286e-04    6.6459189886396482e-03    
2868    1.7008525894232186e+01    5.9409299546813647e-04    9.3634813737112771e-03    2.2170385833081698e+09    0.0000000000000000e+00    6.1422668769741107e-01    7.1549999995501012e-01    2.8765405020103413e-05    2.7027123463996977e-01    2.4435412012512444e-03    7.1579254957769578e-04    6.6459189886396474e-03    
