# 12-09-2025 15:48:49
# star_mass = 7.1063820468268721
# num_shells = 1962
# element_names = h1, he3, he4, c12, n14, o16
id      mass                      dm                        radius                    density                   pressure                  e_thermal                 buoyancy                  temperature               mean_mu                   passive_scalar            h1                        he3                       he4                       c12                       n14                       o16                       
1103    5.5161559547544741e+00    5.0763120650018020e-03    1.2958083458654555e+00    1.1095499406323461e+00    1.5316823589247832e+15    2.1051613252637088e+15    5.4605420523658800e+16    1.0028199421359854e+07    6.1422938004656380e-01    0.0000000000000000e+00    7.1549282707582129e-01    3.5833507820122129e-05    2.7027129557083357e-01    2.4432781242699933e-03    7.1609947719124864e-04    6.6459189835324393e-03    
1104    5.5212322668194762e+00    5.0763120650018020e-03    1.2970921389306698e+00    1.1046376779182141e+00    1.5227865350048638e+15    2.1022507995351945e+15    5.4808911044606632e+16    1.0014248765405381e+07    6.1422935141819390e-01    0.0000000000000000e+00    7.1549290258845555e-01    3.5761235656809827e-05    2.7027129371053865e-01    2.4432864054689074e-03    7.1608981562606164e-04    6.6459189837226752e-03    
1105    5.5263085788844775e+00    5.0763120650018020e-03    1.2983791049360773e+00    1.0997324931545960e+00    1.5139177231618628e+15    2.0993382620655538e+15    5.5013899475213088e+16    1.0000287342220960e+07    6.1422932302214217e-01    0.0000000000000000e+00    7.1549297751184493e-01    3.5689460435309268e-05    2.7027129190296262e-01    2.4432944491584495e-03    7.1608043116087460e-04    6.6459189839063815e-03    
1106    5.5313848909494796e+00    5.0763120650018020e-03    1.2996692652453903e+00    1.0948343971086323e+00    1.5050759006322148e+15    2.0964236885138472e+15    5.5220401444247320e+16    9.9863150357055608e+06    6.1422929485680644e-01    0.0000000000000000e+00    7.1549305184940648e-01    3.5618181194873515e-05    2.7027129014669660e-01    2.4433022616218002e-03    7.1607131646509901e-04    6.6459189840837388e-03    
1107    5.5364612030144817e+00    5.0763120650018020e-03    1.3009626414179873e+00    1.0899434013503855e+00    1.4962610447385868e+15    2.0935070527905270e+15    5.5428432770015744e+16    9.9723317222885191e+06    6.1422926692059943e-01    0.0000000000000000e+00    7.1549312560453915e-01    3.5547396933278323e-05    2.7027128844036558e-01    2.4433098489908189e-03    7.1606246438475597e-04    6.6459189842549777e-03    
1108    5.5415375150794839e+00    5.0763120650023936e-03    1.3022592552109633e+00    1.0850595178236784e+00    1.4874731328898168e+15    2.0905883279087785e+15    5.5638009476738144e+16    9.9583372745074872e+06    6.1422923921194950e-01    0.0000000000000000e+00    7.1549319878062001e-01    3.5477106608072853e-05    2.7027128678263235e-01    2.4433172172492485e-03    7.1605386793860588e-04    6.6459189844202664e-03    
1109    5.5465037512993840e+00    4.9662362199005610e-03    1.3035309070603893e+00    1.0802357096600124e+00    1.4788071301820248e+15    2.0876991432717148e+15    5.5846845599921352e+16    9.9444834094801918e+06    6.1422921210107240e-01    0.0000000000000000e+00    7.1549327040130550e-01    3.5408244856094849e-05    2.7027128519649046e-01    2.4433242541167786e-03    7.1604565812272440e-04    6.6459189845769527e-03    
1110    5.5514699875192841e+00    4.9662362199005610e-03    1.3048056994016655e+00    1.0754715309341145e+00    1.4702618605023395e+15    2.0848395828663898e+15    5.6054915656433328e+16    9.9307704838947318e+06    6.1422918544775107e-01    0.0000000000000000e+00    7.1549334083158744e-01    3.5340475088055455e-05    2.7027128366722525e-01    2.4433310417208776e-03    7.1603773911967062e-04    6.6459189847273567e-03    
1111    5.5564362237391851e+00    4.9662362199005610e-03    1.3060836531677342e+00    1.0707141955548958e+00    1.4617423153362260e+15    2.0819779406999542e+15    5.6264511495492120e+16    9.9170465154521223e+06    6.1422915900784369e-01    0.0000000000000000e+00    7.1549341071714234e-01    3.5273174903855063e-05    2.7027128218085039e-01    2.4433376358042689e-03    7.1603004589528214e-04    6.6459189848726008e-03    
1112    5.5614024599590852e+00    4.9662362199005610e-03    1.3073647894807805e+00    1.0659637157233666e+00    1.4532484738491088e+15    2.0791141888130200e+15    5.6475648927219040e+16    9.9033113730427641e+06    6.1422913277993152e-01    0.0000000000000000e+00    7.1549348006106472e-01    3.5206343188696233e-05    2.7027128073623319e-01    2.4433440414504703e-03    7.1602257251863523e-04    6.6459189850128870e-03    
1113    5.5663686961789862e+00    4.9662362199005610e-03    1.3086491296545446e+00    1.0612201037057492e+00    1.4447803152850730e+15    2.0762482989475632e+15    5.6688343975387056e+16    9.8895649241918530e+06    6.1422910676292408e-01    0.0000000000000000e+00    7.1549354886614336e-01    3.5139977633662261e-05    2.7027127933294187e-01    2.4433502589467503e-03    7.1601531865458825e-04    6.6459189851482249e-03    
1114    5.5713349323988863e+00    4.9662362199005610e-03    1.3099366951966984e+00    1.0564833718201543e+00    1.4363378189665612e+15    2.0733802425711600e+15    5.6902612881450176e+16    9.8758070352027714e+06    6.1422908095907247e-01    0.0000000000000000e+00    7.1549361712526660e-01    3.5074088287472334e-05    2.7027127796944667e-01    2.4433562967347030e-03    7.1600827445433531e-04    6.6459189852788383e-03    
1115    5.5763011686187873e+00    4.9662362199005610e-03    1.3112275078112796e+00    1.0517535323923297e+00    1.4279209642945342e+15    2.0705099909640418e+15    5.7118472109622136e+16    9.8620375713665653e+06    6.1422905536303529e-01    0.0000000000000000e+00    7.1549368485193920e-01    3.5008663883223420e-05    2.7027127664447614e-01    2.4433621606169621e-03    7.1600143314801774e-04    6.6459189854049579e-03    
1116    5.5812674048386883e+00    4.9662362199005610e-03    1.3125215894011872e+00    1.0470305977607721e+00    1.4195297307482245e+15    2.0676375152084330e+15    5.7335938350534160e+16    9.8482563970801849e+06    6.1422902997344220e-01    0.0000000000000000e+00    7.1549375204919130e-01    3.4943703185057146e-05    2.7027127535700518e-01    2.4433678552065329e-03    7.1599478935365922e-04    6.6459189855267208e-03    
1117    5.5861252221503719e+00    4.8578173116842517e-03    1.3137906035117246e+00    1.0423661321835531e+00    1.4112554137974430e+15    2.0647941555968515e+15    5.7552623457718544e+16    9.8346139345289152e+06    6.1422900508249034e-01    0.0000000000000000e+00    7.1549381794310030e-01    3.4879956090483059e-05    2.7027127412075291e-01    2.4433733186653155e-03    7.1598841521682899e-04    6.6459189856427868e-03    
1118    5.5909830394620563e+00    4.8578173116842517e-03    1.3150627874498144e+00    1.0377597011281008e+00    1.4030968885821128e+15    2.0619800018902688e+15    5.7768500596108112e+16    9.8211105669507664e+06    6.1422898063653053e-01    0.0000000000000000e+00    7.1549388267445102e-01    3.4817289812255285e-05    2.7027127293128778e-01    2.4433785723920517e-03    7.1598228577186558e-04    6.6459189857537545e-03    
1119    5.5958408567737399e+00    4.8578173116842517e-03    1.3163381622814891e+00    1.0331599115593868e+00    1.3949628202021258e+15    2.0591636373173258e+15    5.7985964051175560e+16    9.8075956061680615e+06    6.1422895638427855e-01    0.0000000000000000e+00    7.1549394690775092e-01    3.4755063549319380e-05    2.7027127177494115e-01    2.4433836766160691e-03    7.1597633075005398e-04    6.6459189858609430e-03    
1120    5.6006986740854234e+00    4.8578173116842517e-03    1.3176167492644473e+00    1.0285667748715261e+00    1.3868531897412165e+15    2.0563450344874192e+15    5.8205030325463624e+16    9.7940689234469626e+06    6.1422893232449594e-01    0.0000000000000000e+00    7.1549401064577522e-01    3.4693276046282710e-05    2.7027127065084711e-01    2.4433886352557637e-03    7.1597054557983307e-04    6.6459189859644540e-03    
1121    5.6055564913971079e+00    4.8578173116842517e-03    1.3188985698506599e+00    1.0239803023171212e+00    1.3787679783545200e+15    2.0535241661424570e+15    5.8425716152238688e+16    9.7805303900567647e+06    6.1422890842472466e-01    0.0000000000000000e+00    7.1549407397394738e-01    3.4631846031352167e-05    2.7027126955670333e-01    2.4433934594115842e-03    7.1596491731043598e-04    6.6459189860645978e-03    
1122    5.6104143087087932e+00    4.8578173116842517e-03    1.3201836456887011e+00    1.0194005052445874e+00    1.3707071672686845e+15    2.0507010046784890e+15    5.8648038491769456e+16    9.7669798769784272e+06    6.1422888474366744e-01    0.0000000000000000e+00    7.1549413673688755e-01    3.4570923948721435e-05    2.7027126849507760e-01    2.4433981348749739e-03    7.1595946251877388e-04    6.6459189861610302e-03    
1123    5.6152721260204768e+00    4.8578173116842517e-03    1.3214719986266221e+00    1.0148273947148059e+00    1.3626707377817210e+15    2.0478755229248958e+15    5.8872014547723640e+16    9.7534172556496710e+06    6.1422886125142462e-01    0.0000000000000000e+00    7.1549419901279154e-01    3.4510436727131631e-05    2.7027126746323038e-01    2.4434026759566664e-03    7.1595416450865852e-04    6.6459189862541467e-03    
1124    5.6201299433321612e+00    4.8578173116842517e-03    1.3227636507146008e+00    1.0102609817291721e+00    1.3546586712630380e+15    2.0450476936865835e+15    5.9097661763967216e+16    9.7398423976895120e+06    6.1422883794679728e-01    0.0000000000000000e+00    7.1549426080437872e-01    3.4450383025166120e-05    2.7027126646037680e-01    2.4434070862134837e-03    7.1594901913038717e-04    6.6459189863440141e-03    
1125    5.6248810037980181e+00    4.7510604658566723e-03    1.3240301295732098e+00    1.0057514512541210e+00    1.3467587194382090e+15    2.0422485788047132e+15    5.9322485676862072e+16    9.7264044734887816e+06    6.1422881506504878e-01    0.0000000000000000e+00    7.1549432148691905e-01    3.4391372586122182e-05    2.7027126549527741e-01    2.4434113282891597e-03    7.1594406996686915e-04    6.6459189864299991e-03    
1126    5.6296320642638742e+00    4.7510604658566723e-03    1.3252998064675450e+00    1.0012983792034140e+00    1.3389698065728578e+15    2.0394782754886875e+15    5.9546458068197520e+16    9.7131038999119755e+06    6.1422879264739316e-01    0.0000000000000000e+00    7.1549438095149975e-01    3.4333510485132869e-05    2.7027126456977485e-01    2.4434153902134627e-03    7.1593933098363846e-04    6.6459189865117870e-03    
1127    5.6343831247297320e+00    4.7510604658566723e-03    1.3265727026021925e+00    9.9685174400132448e-01    1.3312041451520175e+15    2.0367056503484740e+15    5.9772079886742280e+16    9.6997912599360421e+06    6.1422877040584978e-01    0.0000000000000000e+00    7.1549443996045226e-01    3.4276059150209953e-05    2.7027126366988158e-01    2.4434193366193601e-03    7.1593472677432030e-04    6.6459189865907421e-03    
1128    5.6391341851955881e+00    4.7510604658566723e-03    1.3278488393770367e+00    9.9241155539489101e-01    1.3234617180107740e+15    2.0339306785504232e+15    5.9999368390544272e+16    9.6864664355542883e+06    6.1422874833933327e-01    0.0000000000000000e+00    7.1549449851626701e-01    3.4219017256477150e-05    2.7027126279493580e-01    2.4434231705276741e-03    7.1593025381454136e-04    6.6459189866670248e-03    
1129    5.6438852456614450e+00    4.7510604658566723e-03    1.3291282383899443e+00    9.8797782297364112e-01    1.3157425080495615e+15    2.0311533354694578e+15    6.0228341080823144e+16    9.6731293095188718e+06    6.1422872644676485e-01    0.0000000000000000e+00    7.1549455662142636e-01    3.4162383463260754e-05    2.7027126194428719e-01    2.4434268948874778e-03    7.1592590866363887e-04    6.6459189867406829e-03    
1130    5.6486363061273019e+00    4.7510604658566723e-03    1.3304109214395166e+00    9.8355055616199760e-01    1.3080464982342528e+15    2.0283735967100505e+15    6.0459015706464832e+16    9.6597797654271927e+06    6.1422870472707480e-01    0.0000000000000000e+00    7.1549461427839711e-01    3.4106156414636738e-05    2.7027126111730460e-01    2.4434305125776421e-03    7.1592168796288404e-04    6.6459189868118195e-03    
1131    5.6533873665931589e+00    4.7510604658566723e-03    1.3316969105279164e+00    9.7912976421248399e-01    1.3003736715960685e+15    2.0255914381255845e+15    6.0691410268586464e+16    9.6464176878013425e+06    6.1422868317920121e-01    0.0000000000000000e+00    7.1549467148963619e-01    3.4050334739956769e-05    2.7027126031336979e-01    2.4434340264082853e-03    7.1591758843370481e-04    6.6459189868805094e-03    
1132    5.6581384270590149e+00    4.7510604658564754e-03    1.3329862278637197e+00    9.7471545619978994e-01    1.2927240112316955e+15    2.0228068358365088e+15    6.0925543025164856e+16    9.6330429621625021e+06    6.1422866180209101e-01    0.0000000000000000e+00    7.1549472825758609e-01    3.3994917054360483e-05    2.7027125953188302e-01    2.4434374391223280e-03    7.1591360687596267e-04    6.6459189869468166e-03    
1133    5.6627843964516993e+00    4.6459693926847795e-03    1.3342502662417064e+00    9.7035645959033401e-01    1.2851818476005420e+15    2.0200505806057432e+15    6.1158808851195768e+16    9.6198035371136572e+06    6.1422864084180218e-01    0.0000000000000000e+00    7.1549478392906718e-01    3.3940540469562798e-05    2.7027125878193098e-01    2.4434407088350378e-03    7.1590979215593149e-04    6.6459189870099050e-03    
1134    5.6674303658443845e+00    4.6459693926847795e-03    1.3355175298525905e+00    9.6605236020752383e-01    1.2777461520584205e+15    2.0173227780660838e+15    6.1391178103719152e+16    9.6066998650400005e+06    6.1422862028179770e-01    0.0000000000000000e+00    7.1549483854642681e-01    3.3887167894317606e-05    2.7027125806077151e-01    2.4434438506299441e-03    7.1590612667578801e-04    6.6459189870701867e-03    
1135    5.6720763352370689e+00    4.6459693926847795e-03    1.3367880400525900e+00    9.6175448579199030e-01    1.2703325616844938e+15    2.0145925726346278e+15    6.1625262791404320e+16    9.5935837797364779e+06    6.1422859988213985e-01    0.0000000000000000e+00    7.1549489274675560e-01    3.3834177636383496e-05    2.7027125735944663e-01    2.4434469031488358e-03    7.1590256535279217e-04    6.6459189871284248e-03    
1136    5.6767223046297532e+00    4.6459693926847795e-03    1.3380618183976272e+00    9.5746284413271088e-01    1.2629410609152845e+15    2.0118599431072672e+15    6.1861080981071296e+16    9.5804551784099359e+06    6.1422857964187327e-01    0.0000000000000000e+00    7.1549494653229340e-01    3.3781568352466280e-05    2.7027125667744767e-01    2.4434498687210247e-03    7.1589910546936424e-04    6.6459189871846732e-03    
1137    5.6813682740224385e+00    4.6459693926847795e-03    1.3393388866460820e+00    9.5317744284099482e-01    1.2555716342474602e+15    2.0091248685840505e+15    6.2098650996287600e+16    9.5673139594232067e+06    6.1422855956004652e-01    0.0000000000000000e+00    7.1549499990527288e-01    3.3729338688420471e-05    2.7027125601427548e-01    2.4434527496206555e-03    7.1589574437226579e-04    6.6459189872389865e-03    
1138    5.6860142434151237e+00    4.6459693926847795e-03    1.3406192667617585e+00    9.4889828935014708e-01    1.2482242662380622e+15    2.0063873284760855e+15    6.2337991421868760e+16    9.5541600223222300e+06    6.1422853963571744e-01    0.0000000000000000e+00    7.1549505286791248e-01    3.3677487279642366e-05    2.7027125536944602e-01    2.4434555480679306e-03    7.1589247947121586e-04    6.6459189872914255e-03    
1139    5.6906602128078072e+00    4.6459693926847795e-03    1.3419029809167826e+00    9.4462539088152930e-01    1.2408989415044088e+15    2.0036473025877248e+15    6.2579121109755952e+16    9.5409932681788020e+06    6.1422851986794891e-01    0.0000000000000000e+00    7.1549510542242356e-01    3.3626012751453315e-05    2.7027125474248376e-01    2.4434582662302327e-03    7.1588930823756323e-04    6.6459189873420924e-03    
1140    5.6953061822004925e+00    4.6459693926847795e-03    1.3431900514948185e+00    9.4035875435419369e-01    1.2335956447244745e+15    2.0009047713286535e+15    6.2822059187187408e+16    9.5278136004784461e+06    6.1422850025581088e-01    0.0000000000000000e+00    7.1549515757100501e-01    3.3574913719466429e-05    2.7027125413292696e-01    2.4434609062232355e-03    7.1588622820292552e-04    6.6459189873909726e-03    
1141    5.6998487285779911e+00    4.5425463774981184e-03    1.3444517376553222e+00    9.3614587335636057e-01    1.2263954042566775e+15    1.9981902587701888e+15    6.3064085305223072e+16    9.5147677625023797e+06    6.1422848104842720e-01    0.0000000000000000e+00    7.1549520865179950e-01    3.3524837316429258e-05    2.7027125354905368e-01    2.4434634293663375e-03    7.1588328449538813e-04    6.6459189874373478e-03    
1142    5.7043912749554888e+00    4.5425463774981184e-03    1.3457166753942444e+00    9.3198634388783130e-01    1.2192972365973978e+15    1.9955038782481428e+15    6.3305168325020848e+16    9.5018562391954958e+06    6.1422846218005855e-01    0.0000000000000000e+00    7.1549525883757847e-01    3.3475619675360139e-05    2.7027125298617982e-01    2.4434658609847107e-03    7.1588044756836996e-04    6.6459189874818383e-03    
1143    5.7089338213329874e+00    4.5425463774981184e-03    1.3469848862364102e+00    9.2783281958758879e-01    1.2122200839746272e+15    1.9928150483275080e+15    6.3548035917179584e+16    9.4889321015748177e+06    6.1422844345786709e-01    0.0000000000000000e+00    7.1549530864147881e-01    3.3426757024640580e-05    2.7027125243869332e-01    2.4434682235950230e-03    7.1587769115206816e-04    6.6459189875247935e-03    
1144    5.7134763677104852e+00    4.5425463774981184e-03    1.3482563919108452e+00    9.2368530654793235e-01    1.2051639322918090e+15    1.9901237513147928e+15    6.3792706993849664e+16    9.4759952615328990e+06    6.1422842488100715e-01    0.0000000000000000e+00    7.1549535806551823e-01    3.3378248037580348e-05    2.7027125190620205e-01    2.4434705189937725e-03    7.1587501315054092e-04    6.6459189875662924e-03    
1145    5.7180189140879838e+00    4.5425463774985131e-03    1.3495312143534772e+00    9.1954381083066283e-01    1.1981287675084532e+15    1.9874299695363092e+15    6.4039200731586904e+16    9.4630456310045607e+06    6.1422840645481969e-01    0.0000000000000000e+00    7.1549540709543402e-01    3.3330106890397088e-05    2.7027125138871538e-01    2.4434727467146609e-03    7.1587241410782463e-04    6.6459189876063316e-03    
1146    5.7225614604654815e+00    4.5425463774985131e-03    1.3508093757099691e+00    9.1540833843819847e-01    1.1911145756401752e+15    1.9847336854008125e+15    6.4287536576973160e+16    9.4500831218756102e+06    6.1422838816488645e-01    0.0000000000000000e+00    7.1549545576924845e-01    3.3282297187369417e-05    2.7027125088534415e-01    2.4434749111853392e-03    7.1586988885820910e-04    6.6459189876450072e-03    
1147    5.7271040068429802e+00    4.5425463774985131e-03    1.3520908983384323e+00    9.1127889540939533e-01    1.1841213427588612e+15    1.9820348811889670e+15    6.4537734247638248e+16    9.4371076456513684e+06    6.1422837001777975e-01    0.0000000000000000e+00    7.1549550406920281e-01    3.3234837125661434e-05    2.7027125039584660e-01    2.4434770135830946e-03    7.1586743602816412e-04    6.6459189876823255e-03    
1148    5.7316465532204779e+00    4.5425463774983162e-03    1.3533758048121820e+00    9.0715548782795197e-01    1.1771490549927302e+15    1.9793335390271792e+15    6.4789813736496176e+16    9.4241191129596215e+06    6.1422835201267556e-01    0.0000000000000000e+00    7.1549555199727910e-01    3.3187725351166811e-05    2.7027124991986645e-01    2.4434790555402145e-03    7.1586505371331189e-04    6.6459189877183800e-03    
1149    5.7360873452669630e+00    4.4407920464851142e-03    1.3546352218190989e+00    9.0308430272706763e-01    1.1702755547078152e+15    1.9766599130971358e+15    6.5040934586125992e+16    9.4112630454727318e+06    6.1422833431436707e-01    0.0000000000000000e+00    7.1549559911431637e-01    3.3141394894033977e-05    2.7027124946106829e-01    2.4434810222580868e-03    7.1586275917893136e-04    6.6459189877529088e-03    
1150    5.7405281373134498e+00    4.4407920464851142e-03    1.3558979160455278e+00    8.9906494954510530e-01    1.1634999016694042e+15    1.9740141165553378e+15    6.5291063960113344e+16    9.3985399300537519e+06    6.1422831699052305e-01    0.0000000000000000e+00    7.1549564524040188e-01    3.3096022122219675e-05    2.7027124902132721e-01    2.4434829037185365e-03    7.1586056411303430e-04    6.6459189877857098e-03    
1151    5.7449689293599349e+00    4.4407920464851142e-03    1.3571639091883030e+00    8.9505138564662046e-01    1.1567442268939432e+15    1.9713658342527128e+15    6.5543049907949584e+16    9.3858040423220173e+06    6.1422829980008486e-01    0.0000000000000000e+00    7.1549569101665189e-01    3.3050978338633851e-05    2.7027124859354162e-01    2.4434847318278610e-03    7.1585843129109777e-04    6.6459189878173971e-03    
1152    5.7494097214064199e+00    4.4407920464851142e-03    1.3584332231484026e+00    8.9104361875916016e-01    1.1500085176308768e+15    1.9687150444248455e+15    6.5796912090547992e+16    9.3730552770497929e+06    6.1422828274230212e-01    0.0000000000000000e+00    7.1549573644488584e-01    3.3006262256935429e-05    2.7027124817740961e-01    2.4434865079719353e-03    7.1585635909622168e-04    6.6459189878479846e-03    
1153    5.7538505134529041e+00    4.4407920464851142e-03    1.3597058800332249e+00    8.8704165690596326e-01    1.1432927611818548e+15    1.9660617245055940e+15    6.6052670430154160e+16    9.3602935255262535e+06    6.1422826581642864e-01    0.0000000000000000e+00    7.1549578152691540e-01    3.2961872586146356e-05    2.7027124777263578e-01    2.4434882335040821e-03    7.1585434594953034e-04    6.6459189878775755e-03    
1154    5.7582913054993901e+00    4.4407920464851142e-03    1.3609819021587917e+00    8.8304550841170482e-01    1.1365969449007348e+15    1.9634058511016612e+15    6.6310345114440728e+16    9.3475186754502598e+06    6.1422824902172235e-01    0.0000000000000000e+00    7.1549582626454578e-01    3.2917808030866369e-05    2.7027124737893088e-01    2.4434899097456821e-03    7.1585239030934409e-04    6.6459189879061083e-03    
1155    5.7627320975458751e+00    4.4407920464851142e-03    1.3622613120520748e+00    8.7905518190640941e-01    1.1299210561936038e+15    1.9607473999710750e+15    6.6569956600754576e+16    9.3347306108395886e+06    6.1422823235744728e-01    0.0000000000000000e+00    7.1549587065957088e-01    3.2874067291489679e-05    2.7027124699601529e-01    2.4434915379869492e-03    7.1585049067040770e-04    6.6459189879336635e-03    
1156    5.7671728895923602e+00    4.4407920464853111e-03    1.3635441324532547e+00    8.7507068632730312e-01    1.1232650825189631e+15    1.9580863460064312e+15    6.6831525620530240e+16    9.3219292119601276e+06    6.1422821582287035e-01    0.0000000000000000e+00    7.1549591471378060e-01    3.2830649064406418e-05    2.7027124662361246e-01    2.4434931194875242e-03    7.1584864556311115e-04    6.6459189879602767e-03    
1157    5.7715135949806724e+00    4.3407053883118066e-03    1.3648013586591026e+00    8.7113692965101874e-01    1.1167037933384019e+15    1.9554526697474318e+15    6.7092086494382928e+16    9.3092587636797689e+06    6.1422819964697173e-01    0.0000000000000000e+00    7.1549595781739039e-01    3.2788153574498305e-05    2.7027124626716920e-01    2.4434946295642766e-03    7.1584688378484491e-04    6.6459189879855092e-03    
1158    5.7758543003689846e+00    4.3407053883118066e-03    1.3660618869441548e+00    8.6725353425946228e-01    1.1102362898840429e+15    1.9528464839807590e+15    6.7351604601296896e+16    9.2967197500023413e+06    6.1422818373516996e-01    0.0000000000000000e+00    7.1549600022122606e-01    3.2746336755184225e-05    2.7027124592301854e-01    2.4434960867780057e-03    7.1584518368094751e-04    6.6459189880097120e-03    
1159    5.7801950057572959e+00    4.3407053883118066e-03    1.3673257391490297e+00    8.6337573696279279e-01    1.1037877786388851e+15    1.9502377352736625e+15    6.7613053333210096e+16    9.2841676355397124e+06    6.1422816794523605e-01    0.0000000000000000e+00    7.1549604230445751e-01    3.2704824360257042e-05    2.7027124558817245e-01    2.4434975027383863e-03    7.1584353170671096e-04    6.6459189880331395e-03    
1160    5.7845357111456073e+00    4.3407053883118066e-03    1.3685929373176211e+00    8.5950354722094957e-01    1.0973582480846396e+15    1.9476263969131732e+15    6.7876453107165200e+16    9.2716022943221219e+06    6.1422815227650007e-01    0.0000000000000000e+00    7.1549608406873066e-01    3.2663615159298916e-05    2.7027124526239377e-01    2.4434988785147879e-03    7.1584192661446164e-04    6.6459189880557342e-03    
1161    5.7888764165339195e+00    4.3407053883118066e-03    1.3698635036993581e+00    8.5563697470895894e-01    1.0909476867510802e+15    1.9450124414891820e+15    6.8141824614686280e+16    9.2590235969975367e+06    6.1422813670235277e-01    0.0000000000000000e+00    7.1549612558486397e-01    3.2622639569087883e-05    2.7027124494497595e-01    2.4435002172834121e-03    7.1584036469860186e-04    6.6459189880775883e-03    
1162    5.7932171219222317e+00    4.3407053883118066e-03    1.3711374607513076e+00    8.5177602948707054e-01    1.0845560832162341e+15    1.9423958404929618e+15    6.8409188819316752e+16    9.2464314105323423e+06    6.1422812127447390e-01    0.0000000000000000e+00    7.1549616671506255e-01    3.2582033709663933e-05    2.7027124463685742e-01    2.4435015146230940e-03    7.1583885111721165e-04    6.6459189880986730e-03    
1163    5.7975578273105430e+00    4.3407053883118066e-03    1.3724148311406539e+00    8.4792072171632149e-01    1.0781834261063036e+15    1.9397765649603448e+15    6.8678566973027584e+16    9.2338255988211334e+06    6.1422810596581245e-01    0.0000000000000000e+00    7.1549620753118603e-01    3.2541727337375020e-05    2.7027124433713956e-01    2.4435027748387840e-03    7.1583738084777507e-04    6.6459189881189701e-03    
1164    5.8018985326988552e+00    4.3407053883118066e-03    1.3736956377470240e+00    8.4407106182602121e-01    1.0718297040957868e+15    1.9371545850781305e+15    6.8949980614123480e+16    9.2212060224332400e+06    6.1422809077571572e-01    0.0000000000000000e+00    7.1549624803484879e-01    3.2501719211533183e-05    2.7027124404561087e-01    2.4435039989028316e-03    7.1583595275588022e-04    6.6459189881385985e-03    
1165    5.8061408167390534e+00    4.2422840401985119e-03    1.3749507456067127e+00    8.4027070107455037e-01    1.0655667236562479e+15    1.9345596165765222e+15    6.9220333745837384e+16    9.2087157635993138e+06    6.1422807588510664e-01    0.0000000000000000e+00    7.1549628774357599e-01    3.2462486073161581e-05    2.7027124376561767e-01    2.4435051724908206e-03    7.1583458355352965e-04    6.6459189881573249e-03    
1166    5.8103831007792515e+00    4.2422840401985119e-03    1.3762091794415743e+00    8.3651927390619185e-01    1.0593936257522484e+15    1.9319917728858685e+15    6.9489589895444536e+16    9.1963553109331727e+06    6.1422806127701890e-01    0.0000000000000000e+00    7.1549632670225716e-01    3.2423984546429475e-05    2.7027124349631748e-01    2.4435062996288237e-03    7.1583326854356318e-04    6.6459189881751873e-03    
1167    5.8146253848194505e+00    4.2422840401985119e-03    1.3774709612116789e+00    8.3277327202603901e-01    1.0532385821969350e+15    1.9294212577698102e+15    6.9760852962596944e+16    9.1839812988574430e+06    6.1422804678035015e-01    0.0000000000000000e+00    7.1549636536702499e-01    3.2385764369404810e-05    2.7027124323426360e-01    2.4435073948633076e-03    7.1583199075490292e-04    6.6459189881924279e-03    
1168    5.8188676688596486e+00    4.2422840401985119e-03    1.3787361130800297e+00    8.2903270581234256e-01    1.0471015825964645e+15    1.9268480409937582e+15    7.0034144171188488e+16    9.1715935866977330e+06    6.1422803239450419e-01    0.0000000000000000e+00    7.1549640373936274e-01    3.2347824376393823e-05    2.7027124297927613e-01    2.4435084590197116e-03    7.1583074922451943e-04    6.6459189882090812e-03    
1169    5.8231099528998467e+00    4.2422840401981172e-03    1.3800046574149689e+00    8.2529758575853096e-01    1.0409826166010389e+15    1.9242720918169092e+15    7.0309485035187296e+16    9.1591920316420943e+06    6.1422801812611305e-01    0.0000000000000000e+00    7.1549644180157213e-01    3.2310182101539259e-05    2.7027124273143299e-01    2.4435094915794707e-03    7.1582954455740955e-04    6.6459189882251586e-03    
1170    5.8273522369400448e+00    4.2422840401981172e-03    1.3812766167927044e+00    8.2156792240690746e-01    1.0348816739051765e+15    1.9216933791455698e+15    7.0586897366521088e+16    9.1467764890697170e+06    6.1422800396522215e-01    0.0000000000000000e+00    7.1549647958001161e-01    3.2272812017651624e-05    2.7027124249027712e-01    2.4435104947903791e-03    7.1582837413110354e-04    6.6459189882406887e-03    
1171    5.8315945209802429e+00    4.2422840401981172e-03    1.3825520139998786e+00    8.1784372636625580e-01    1.0287987442476080e+15    1.9191118714898365e+15    7.0866403279499296e+16    9.1343468127375767e+06    6.1422798991338279e-01    0.0000000000000000e+00    7.1549651707043771e-01    3.2235718612702370e-05    2.7027124225566990e-01    2.4435114692855169e-03    7.1582723720700506e-04    6.6459189882556672e-03    
1172    5.8358368050204410e+00    4.2422840401981172e-03    1.3838308720362480e+00    8.1412500825641376e-01    1.0227338174113376e+15    1.9165275370941212e+15    7.1148025198548992e+16    9.1219028551467564e+06    6.1422797597001189e-01    0.0000000000000000e+00    7.1549655427430991e-01    3.2198900715379464e-05    2.7027124202744834e-01    2.4435124158156377e-03    7.1582613290919583e-04    6.6459189882701313e-03    
